timestamp	x	y	theta_rad	theta_deg	map_id	map_description
2026-01-31 10:16:27	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:28	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:29	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:30	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:31	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:32	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:33	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:34	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:35	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:36	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:37	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:38	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:39	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:40	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:41	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:42	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:43	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:44	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:45	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:46	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:47	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:48	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:49	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:50	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:51	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:52	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:53	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:54	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:55	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:56	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:57	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:58	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:16:59	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:00	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:01	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:02	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:03	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:04	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:05	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:06	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:07	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:08	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:09	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:10	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:11	47.737	25.479	-1.500390	-85.966	XX	default
